State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
CO,Colorado,2015,June,12 month-ending,Number of Deaths,"36,816",100,0.0244458931,
CO,Colorado,2015,July,12 month-ending,Number of Deaths,"36,960",100,0.0351731602,
CO,Colorado,2015,August,12 month-ending,Number of Deaths,"37,125",100,0.0377104377,
CO,Colorado,2015,September,12 month-ending,Number of Deaths,"37,101",100,0.0431255222,
CO,Colorado,2015,October,12 month-ending,Number of Deaths,"37,144",100,0.0457678225,
CO,Colorado,2015,November,12 month-ending,Number of Deaths,"37,144",100,0.0403833728,
CO,Colorado,2015,December,12 month-ending,Number of Deaths,"36,993",100,0.0405482118,
CO,Colorado,2016,January,12 month-ending,Number of Deaths,"36,752",100,0.0408141054,
CO,Colorado,2016,February,12 month-ending,Number of Deaths,"36,987",100,0.0405547895,
CO,Colorado,2016,March,12 month-ending,Number of Deaths,"37,387",100,0.0454703507,
CO,Colorado,2016,April,12 month-ending,Number of Deaths,"37,351",100,0.0428368718,
CO,Colorado,2016,May,12 month-ending,Number of Deaths,"37,535",100,0.0426268816,
CO,Colorado,2016,June,12 month-ending,Number of Deaths,"37,504",100,0.0373293515,
CO,Colorado,2016,July,12 month-ending,Number of Deaths,"37,620",100,0.0265816055,
CO,Colorado,2016,August,12 month-ending,Number of Deaths,"37,650",100,0.0292164675,
CO,Colorado,2016,September,12 month-ending,Number of Deaths,"37,834",100,0.0317175028,
CO,Colorado,2016,October,12 month-ending,Number of Deaths,"38,048",100,0.0236543314,
CO,Colorado,2016,November,12 month-ending,Number of Deaths,"38,076",100,0.0262632629,
CO,Colorado,2016,December,12 month-ending,Number of Deaths,"38,152",100,0.0314531348,
CO,Colorado,2017,January,12 month-ending,Number of Deaths,"38,237",100,0.0366137511,*Likely underreported due to incomplete data
CO,Colorado,2017,February,12 month-ending,Number of Deaths,"38,359",100,0.0391042519,*Likely underreported due to incomplete data
CO,Colorado,2017,March,12 month-ending,Number of Deaths,"38,365",100,0.0338850515,*Likely underreported due to incomplete data
CO,Colorado,2017,April,12 month-ending,Number of Deaths,"38,521",100,0.0415357857,*Likely underreported due to incomplete data
CO,Colorado,2017,May,12 month-ending,Number of Deaths,"38,409",100,0.0494675727,*Likely underreported due to incomplete data
CO,Colorado,2015,January,12 month-ending,Number of Drug Overdose Deaths,923,100,0.0193028899,
CO,Colorado,2015,February,12 month-ending,Number of Drug Overdose Deaths,932,100,0.0192678227,
CO,Colorado,2015,March,12 month-ending,Number of Drug Overdose Deaths,939,100,0.0192837466,
CO,Colorado,2015,April,12 month-ending,Number of Drug Overdose Deaths,950,100,0.0218573263,
CO,Colorado,2015,May,12 month-ending,Number of Drug Overdose Deaths,927,100,0.0218179835,
CO,Colorado,2015,June,12 month-ending,Number of Drug Overdose Deaths,921,100,0.0244458931,
CO,Colorado,2015,July,12 month-ending,Number of Drug Overdose Deaths,918,100,0.0351731602,
CO,Colorado,2015,August,12 month-ending,Number of Drug Overdose Deaths,928,100,0.0377104377,
CO,Colorado,2015,September,12 month-ending,Number of Drug Overdose Deaths,917,100,0.0431255222,
CO,Colorado,2015,October,12 month-ending,Number of Drug Overdose Deaths,915,100,0.0457678225,
CO,Colorado,2015,November,12 month-ending,Number of Drug Overdose Deaths,908,100,0.0403833728,
CO,Colorado,2015,December,12 month-ending,Number of Drug Overdose Deaths,913,100,0.0405482118,
CO,Colorado,2016,January,12 month-ending,Number of Drug Overdose Deaths,913,100,0.0408141054,
CO,Colorado,2016,February,12 month-ending,Number of Drug Overdose Deaths,912,100,0.0405547895,
CO,Colorado,2016,March,12 month-ending,Number of Drug Overdose Deaths,908,100,0.0454703507,
CO,Colorado,2016,April,12 month-ending,Number of Drug Overdose Deaths,894,100,0.0428368718,
CO,Colorado,2016,May,12 month-ending,Number of Drug Overdose Deaths,915,100,0.0426268816,
CO,Colorado,2016,June,12 month-ending,Number of Drug Overdose Deaths,935,100,0.0373293515,
CO,Colorado,2016,July,12 month-ending,Number of Drug Overdose Deaths,928,100,0.0265816055,
CO,Colorado,2016,August,12 month-ending,Number of Drug Overdose Deaths,934,100,0.0292164675,
CO,Colorado,2016,September,12 month-ending,Number of Drug Overdose Deaths,933,100,0.0317175028,
CO,Colorado,2016,October,12 month-ending,Number of Drug Overdose Deaths,948,100,0.0236543314,
CO,Colorado,2016,November,12 month-ending,Number of Drug Overdose Deaths,952,100,0.0262632629,
CO,Colorado,2016,December,12 month-ending,Number of Drug Overdose Deaths,965,100,0.0314531348,
CO,Colorado,2017,January,12 month-ending,Number of Drug Overdose Deaths,975,100,0.0366137511,*Likely underreported due to incomplete data
CO,Colorado,2017,February,12 month-ending,Number of Drug Overdose Deaths,965,100,0.0391042519,*Likely underreported due to incomplete data
CO,Colorado,2017,March,12 month-ending,Number of Drug Overdose Deaths,961,100,0.0338850515,*Likely underreported due to incomplete data
CO,Colorado,2017,April,12 month-ending,Number of Drug Overdose Deaths,985,100,0.0415357857,*Likely underreported due to incomplete data
CO,Colorado,2017,May,12 month-ending,Number of Drug Overdose Deaths,979,100,0.0494675727,*Likely underreported due to incomplete data
CT,Connecticut,2015,January,12 month-ending,Cocaine (T40.5),118,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Cocaine (T40.5),124,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Cocaine (T40.5),124,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Cocaine (T40.5),125,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Cocaine (T40.5),124,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Cocaine (T40.5),126,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Cocaine (T40.5),133,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Cocaine (T40.5),134,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Cocaine (T40.5),139,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Cocaine (T40.5),155,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Cocaine (T40.5),164,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Cocaine (T40.5),168,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Cocaine (T40.5),171,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Cocaine (T40.5),177,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Cocaine (T40.5),179,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Cocaine (T40.5),186,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Cocaine (T40.5),195,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Cocaine (T40.5),197,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Cocaine (T40.5),201,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Cocaine (T40.5),211,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Cocaine (T40.5),223,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Cocaine (T40.5),223,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Cocaine (T40.5),224,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Cocaine (T40.5),237,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Cocaine (T40.5),250,100,0.029184772,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Cocaine (T40.5),247,100,0.0290069939,*Likely underreported due to incomplete data
CT,Connecticut,2017,March,12 month-ending,Cocaine (T40.5),259,100,0.0482874066,*Likely underreported due to incomplete data
CT,Connecticut,2017,April,12 month-ending,Cocaine (T40.5),267,100,0.0578647893,*Likely underreported due to incomplete data
CT,Connecticut,2017,May,12 month-ending,Cocaine (T40.5),278,100,0.073907455,*Likely underreported due to incomplete data
CT,Connecticut,2015,January,12 month-ending,Heroin (T40.1),298,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Heroin (T40.1),302,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Heroin (T40.1),294,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Heroin (T40.1),306,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Heroin (T40.1),306,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Heroin (T40.1),309,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Heroin (T40.1),338,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Heroin (T40.1),341,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Heroin (T40.1),353,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Heroin (T40.1),368,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Heroin (T40.1),382,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Heroin (T40.1),394,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Heroin (T40.1),403,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Heroin (T40.1),410,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Heroin (T40.1),424,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Heroin (T40.1),436,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Heroin (T40.1),454,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Heroin (T40.1),462,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Heroin (T40.1),454,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Heroin (T40.1),461,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Heroin (T40.1),456,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Heroin (T40.1),443,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Heroin (T40.1),451,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Heroin (T40.1),459,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Heroin (T40.1),470,100,0.029184772,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Heroin (T40.1),468,100,0.0290069939,*Likely underreported due to incomplete data
CT,Connecticut,2017,March,12 month-ending,Heroin (T40.1),474,100,0.0482874066,*Likely underreported due to incomplete data
CT,Connecticut,2017,April,12 month-ending,Heroin (T40.1),463,100,0.0578647893,*Likely underreported due to incomplete data
CT,Connecticut,2017,May,12 month-ending,Heroin (T40.1),471,100,0.073907455,*Likely underreported due to incomplete data
CT,Connecticut,2015,January,12 month-ending,Methadone (T40.3),58,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Methadone (T40.3),54,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Methadone (T40.3),57,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Methadone (T40.3),57,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Methadone (T40.3),58,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Methadone (T40.3),62,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Methadone (T40.3),74,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Methadone (T40.3),76,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Methadone (T40.3),76,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Methadone (T40.3),75,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Methadone (T40.3),77,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Methadone (T40.3),73,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Methadone (T40.3),72,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Methadone (T40.3),72,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Methadone (T40.3),71,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Methadone (T40.3),73,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Methadone (T40.3),74,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Methadone (T40.3),72,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Methadone (T40.3),62,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Methadone (T40.3),64,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Methadone (T40.3),65,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Methadone (T40.3),66,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Methadone (T40.3),68,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Methadone (T40.3),71,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Methadone (T40.3),67,100,0.029184772,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Methadone (T40.3),70,100,0.0290069939,*Likely underreported due to incomplete data
CT,Connecticut,2017,March,12 month-ending,Methadone (T40.3),73,100,0.0482874066,*Likely underreported due to incomplete data
CT,Connecticut,2017,April,12 month-ending,Methadone (T40.3),78,100,0.0578647893,*Likely underreported due to incomplete data
CT,Connecticut,2017,May,12 month-ending,Methadone (T40.3),81,100,0.073907455,*Likely underreported due to incomplete data
CT,Connecticut,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),170,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),168,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),174,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),164,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),166,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),174,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),183,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),177,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),181,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),184,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),188,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),182,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),180,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),184,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),177,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),188,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),186,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),188,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),183,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),192,100,0.0198958782,
CT,Connecticut,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),192,100,0.0199408422,
CT,Connecticut,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),195,100,0.019896538,
CT,Connecticut,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),201,100,0.0198045947,
CT,Connecticut,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),214,100,0.0293704924,
CT,Connecticut,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),209,100,0.029184772,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),205,100,0.0290069939,*Likely underreported due to incomplete data
CT,Connecticut,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),212,100,0.0482874066,*Likely underreported due to incomplete data
CT,Connecticut,2015,August,12 month-ending,Number of Drug Overdose Deaths,728,100,0.0163671479,
CT,Connecticut,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),207,100,0.0578647893,*Likely underreported due to incomplete data
CT,Connecticut,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),221,100,0.073907455,*Likely underreported due to incomplete data
CT,Connecticut,2015,January,12 month-ending,Number of Deaths,"30,221",100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Number of Deaths,"30,349",100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Number of Deaths,"30,497",100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Number of Deaths,"30,431",100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Number of Deaths,"30,437",100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Number of Deaths,"30,508",100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Number of Deaths,"30,612",100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Number of Deaths,"30,549",100,0.0163671479,
